cyl_ch1,cyl_ch2,hook_ch1,hook_ch2,tip_ch1,tip_ch2,palm_ch1,palm_ch2,spher_ch1,spher_ch2,lat_ch1,lat_ch2,target
0.301713,0.814371,0.964755,-0.103908,0.301713,-0.001877,0.123201,0.176677,0.582231,0.380739,0.352716,0.202185,0
-0.616346,-0.486524,0.505726,0.049139,0.454723,0.227693,0.0977,0.176677,-0.947867,0.227693,0.123201,0.202185,0
-1.406897,0.610309,0.735241,0.15117,0.582231,0.380739,0.199706,0.125662,1.296277,0.355232,0.225208,0.227693,0
-0.131815,0.431755,-0.412333,-0.154923,0.123201,0.074646,-0.004307,0.125662,0.0977,0.100154,-0.131815,0.227693,0
0.327214,0.125662,0.327214,0.763355,0.123201,0.15117,-0.029808,0.049139,0.607732,0.202185,0.046696,0.202185,1
0.174205,0.100154,-0.259323,-0.001877,-0.05531,-0.001877,0.276211,0.202185,-0.488838,0.176677,-0.20832,0.074646,0
0.327214,0.304216,0.301713,0.176677,-0.284825,0.125662,0.301713,0.15117,-0.590844,-0.282462,0.021195,0.15117,0
0.480224,-0.410001,-0.284825,-0.052892,0.123201,0.049139,0.148703,0.176677,0.837247,-0.0784,0.174205,0.15117,1
-0.05531,-0.256954,-0.05531,0.125662,0.480224,-0.001877,0.327214,0.15117,-0.157317,0.049139,0.633234,0.100154,0
-1.661913,0.380739,0.25071,0.48277,0.327214,0.278708,0.25071,0.176677,0.046696,-0.103908,0.0977,0.100154,0
-0.922366,0.253201,0.378218,0.380739,-0.284825,0.202185,0.225208,0.202185,-0.20832,0.176677,-0.080812,0.023631,0
0.939254,0.508278,-0.36133,-0.052892,-0.080812,0.202185,0.123201,0.202185,0.0977,-0.154923,0.352716,0.074646,1
0.684237,0.227693,0.607732,-0.001877,0.072198,0.227693,-0.080812,-0.027385,-0.284825,0.559294,0.25071,0.227693,0
0.88825,0.125662,-0.182818,-0.461016,0.301713,0.253201,-0.106313,0.100154,0.429221,0.380739,0.046696,0.253201,1
0.88825,0.023631,0.88825,0.380739,0.174205,0.125662,0.072198,-0.001877,0.837247,0.227693,0.021195,0.227693,1
0.352716,-0.001877,1.245273,0.94191,0.327214,-0.052892,0.046696,-0.001877,0.480224,0.457263,0.046696,0.176677,1
0.225208,-0.027385,1.959319,-1.175233,0.352716,0.15117,-0.05531,0.431755,-0.05531,0.278708,-0.106313,0.15117,0
0.123201,-0.53754,-0.157317,0.380739,-0.080812,0.074646,0.429221,0.278708,-0.106313,0.049139,0.123201,0.074646,0
0.811746,0.380739,-1.738418,-0.588555,0.046696,0.049139,0.123201,0.074646,0.709739,-0.027385,0.276211,0.125662,1
-0.820359,0.15117,-1.049874,0.788863,0.378218,0.023631,0.276211,0.227693,-1.049874,-0.384493,0.276211,0.15117,0
-1.942431,0.176677,0.429221,0.355232,0.0977,0.406247,-0.05531,0.253201,-0.310326,0.508278,0.429221,0.202185,0
0.301713,0.15117,-0.616346,0.329724,0.148703,0.380739,0.021195,0.176677,1.168768,0.227693,0.021195,0.202185,1
-0.131815,0.074646,-0.743854,1.248003,0.0977,0.049139,0.403719,0.023631,1.168768,0.253201,0.123201,0.15117,0
0.276211,-0.154923,1.908316,-0.129416,0.327214,0.100154,0.225208,0.100154,0.480224,0.227693,0.072198,0.125662,1
0.735241,0.763355,0.174205,-0.563047,0.021195,0.202185,0.174205,0.074646,-0.412333,-0.0784,0.046696,0.074646,0
0.837247,-0.154923,-0.590844,-0.384493,0.148703,0.355232,0.046696,0.304216,0.199706,0.559294,0.123201,0.15117,0
-0.386831,0.457263,0.199706,0.48277,0.072198,0.023631,0.403719,0.227693,-0.896864,-0.461016,0.123201,0.202185,0
-0.284825,-0.384493,1.117765,1.145972,0.046696,-0.027385,0.021195,0.074646,-0.284825,0.304216,0.123201,0.202185,0
0.837247,1.043941,1.143267,0.074646,0.174205,0.278708,-0.182818,0.049139,0.531228,-0.027385,0.225208,0.176677,0
0.633234,0.559294,0.990257,0.355232,0.225208,0.100154,-0.157317,-0.001877,0.403719,0.15117,0.199706,0.023631,1
0.582231,0.100154,-1.406897,-0.716094,0.429221,0.227693,0.0977,0.074646,0.046696,0.074646,0.582231,0.100154,0
0.021195,0.125662,-0.386831,-0.027385,0.25071,-0.027385,0.123201,0.176677,0.148703,0.457263,0.403719,0.074646,0
0.0977,-0.256954,1.704303,0.15117,0.225208,0.253201,0.021195,0.202185,1.50029,-0.231447,-0.106313,0.176677,1
0.148703,0.304216,0.429221,0.304216,0.123201,0.253201,0.0977,0.125662,-0.259323,0.380739,-0.284825,0.15117,0
0.301713,-0.358985,-1.61091,0.610309,-0.029808,0.176677,0.429221,0.176677,-1.534405,0.049139,-0.20832,0.15117,0
0.123201,0.355232,-0.488838,-0.205939,-0.080812,0.278708,0.454723,0.253201,0.123201,0.202185,-0.080812,0.125662,0
-0.080812,0.202185,-0.233821,-0.358985,-0.310326,-0.129416,0.123201,0.278708,0.582231,0.125662,0.123201,0.15117,0
-0.539841,-0.103908,0.709739,-0.001877,-0.004307,0.15117,0.199706,0.100154,0.939254,0.508278,0.021195,0.074646,0
0.199706,0.380739,1.219772,-0.103908,-0.106313,0.100154,0.403719,0.176677,0.301713,0.15117,0.25071,0.176677,0
0.811746,-0.154923,1.19427,0.380739,0.072198,0.15117,0.327214,0.202185,-0.310326,-0.154923,0.429221,0.253201,0
-0.99887,0.202185,-2.120942,0.916402,0.505726,0.100154,0.0977,0.15117,0.684237,0.533786,0.505726,0.329724,0
-1.177382,-0.052892,-2.222949,1.120464,1.117765,0.100154,-0.004307,-0.001877,-1.789421,0.15117,0.301713,0.227693,0
1.117765,0.125662,0.301713,-0.410001,0.633234,0.227693,-0.106313,0.15117,-0.412333,-0.027385,-0.029808,0.049139,0
0.837247,0.533786,1.296277,-0.767109,0.199706,0.202185,-0.182818,0.176677,1.19427,0.304216,0.0977,-0.0784,1
0.480224,0.355232,1.296277,0.049139,-0.029808,0.304216,-0.004307,0.049139,1.678801,0.48277,0.403719,0.074646,1
0.633234,0.100154,1.015759,-0.052892,-0.284825,0.304216,0.123201,0.074646,-0.080812,0.253201,0.301713,0.176677,0
0.480224,0.686832,-0.973369,-0.154923,-0.386831,-0.052892,0.174205,0.202185,-0.080812,-0.512032,-0.106313,0.227693,0
-0.692851,-0.53754,-0.616346,0.023631,-0.335828,-0.0784,0.429221,0.355232,0.174205,-0.231447,-0.080812,0.15117,0
0.199706,-0.154923,0.862749,0.329724,0.072198,0.15117,0.480224,0.202185,1.143267,0.814371,0.174205,0.176677,1
1.19427,0.227693,1.015759,0.610309,0.225208,0.049139,0.123201,0.023631,-0.794857,-0.052892,0.25071,0.176677,0
-0.565343,0.227693,-0.335828,0.176677,0.0977,0.253201,-0.05531,0.100154,-0.284825,0.15117,-0.029808,0.202185,0
-0.182818,-0.154923,-0.080812,0.15117,0.276211,0.253201,0.021195,0.100154,0.378218,0.15117,0.072198,0.202185,0
0.939254,0.227693,0.480224,0.533786,0.199706,0.125662,0.046696,0.074646,0.148703,0.176677,0.276211,0.15117,0
-0.947867,0.227693,0.072198,0.049139,0.531228,0.406247,-0.233821,-0.052892,-0.692851,0.508278,0.327214,0.049139,0
-0.794857,0.15117,-0.106313,0.559294,0.684237,0.176677,0.199706,0.125662,0.454723,-1.149726,0.021195,0.125662,0
0.480224,0.355232,-0.259323,-1.379295,0.633234,0.049139,0.480224,0.304216,0.429221,0.406247,-0.05531,0.049139,1
0.556729,0.304216,0.480224,0.533786,0.072198,0.074646,0.378218,0.253201,-0.36133,0.48277,0.148703,0.227693,0
0.862749,0.074646,-0.05531,0.049139,-0.310326,-0.027385,0.123201,0.15117,0.735241,-0.052892,0.480224,0.202185,1
0.684237,0.074646,-0.05531,0.380739,-0.233821,-0.052892,0.429221,0.227693,0.046696,0.355232,0.148703,0.100154,0
0.072198,0.125662,0.301713,0.406247,-0.182818,0.125662,0.021195,0.15117,-2.70748,0.074646,0.046696,0.125662,0
-0.616346,-0.103908,0.327214,0.355232,-0.106313,0.049139,-0.029808,0.049139,0.378218,0.610309,0.174205,0.15117,0
-0.488838,0.278708,0.582231,0.355232,0.225208,0.227693,-0.080812,0.125662,0.88825,0.253201,0.276211,0.253201,0
-0.080812,0.304216,1.219772,0.176677,0.199706,0.253201,0.123201,0.15117,1.321778,-0.103908,0.148703,0.125662,0
0.480224,0.15117,-1.355893,-0.358985,0.403719,0.253201,0.072198,0.125662,0.964755,0.431755,-0.080812,0.049139,1
0.531228,-0.358985,0.072198,0.023631,0.429221,0.15117,0.25071,0.100154,1.19427,0.100154,-0.080812,-0.052892,1
0.913752,0.125662,-0.386831,0.355232,0.327214,0.15117,0.123201,0.329724,0.480224,0.202185,-0.004307,0.15117,1
1.398283,0.125662,-0.488838,0.074646,0.072198,0.15117,0.25071,0.125662,-0.004307,0.074646,0.199706,0.227693,0
0.837247,0.610309,1.959319,0.635817,-0.157317,0.023631,0.0977,-0.001877,-1.4579,-0.052892,0.148703,0.176677,0
-0.20832,-0.512032,0.531228,-0.512032,-0.004307,0.176677,0.25071,0.125662,-0.794857,-0.410001,-0.029808,0.202185,0
-0.20832,0.584801,-1.483402,-0.410001,-0.004307,-0.129416,0.148703,0.202185,0.276211,0.329724,0.429221,0.202185,0
-2.40146,0.125662,0.0977,-0.027385,0.021195,0.15117,-0.080812,-0.001877,0.88825,0.431755,0.556729,0.15117,0
-2.86049,-0.563047,-0.029808,0.406247,0.199706,0.304216,0.021195,0.176677,0.352716,0.431755,0.199706,0.023631,0
0.327214,0.431755,0.046696,0.125662,0.378218,0.304216,0.174205,0.15117,-0.05531,0.100154,-0.080812,-0.027385,0
1.398283,0.610309,1.092263,0.15117,0.378218,0.253201,0.0977,0.023631,0.633234,0.661324,-0.259323,0.100154,0
1.372781,0.253201,1.755306,0.406247,0.225208,0.100154,0.0977,0.227693,0.480224,-0.282462,-0.106313,0.253201,1
1.143267,0.253201,-0.514339,0.890894,0.072198,0.125662,0.174205,0.227693,0.454723,0.023631,0.174205,0.176677,1
1.015759,0.176677,-0.743854,-0.052892,0.046696,0.202185,0.327214,0.15117,-0.692851,-0.384493,0.913752,0.202185,0
0.352716,-0.30797,0.658736,0.023631,-0.004307,-0.001877,0.174205,0.100154,-0.769356,-0.358985,0.276211,0.227693,0
-0.284825,-0.103908,-0.769356,0.125662,0.148703,0.176677,0.225208,0.202185,-0.284825,0.15117,-0.233821,0.15117,0
0.301713,0.457263,0.046696,0.049139,-0.080812,0.049139,0.0977,0.253201,0.199706,0.15117,-0.106313,0.100154,0
-0.233821,0.329724,0.913752,-0.256954,-0.004307,0.227693,0.123201,0.176677,1.117765,0.457263,0.378218,0.049139,0
-0.641848,0.329724,1.474788,0.253201,0.199706,0.15117,0.225208,0.074646,0.454723,0.202185,0.301713,0.15117,0
0.225208,0.049139,-0.871362,0.253201,0.403719,0.049139,0.072198,-0.027385,-0.029808,0.202185,0.123201,0.253201,0
-0.386831,-0.154923,-1.993434,0.457263,0.837247,0.253201,-0.004307,0.15117,0.199706,0.049139,-0.106313,0.074646,0
0.429221,0.125662,-0.106313,0.839879,-0.106313,0.176677,0.072198,0.074646,0.454723,0.253201,-0.106313,0.074646,1
0.378218,0.100154,0.709739,-0.843633,0.0977,0.202185,0.378218,0.100154,0.429221,0.049139,-0.157317,0.074646,1
0.735241,0.176677,1.551293,-0.384493,0.072198,0.049139,0.327214,0.074646,-0.845861,0.125662,0.072198,0.100154,0
0.964755,0.584801,0.021195,0.763355,-0.004307,0.023631,0.148703,0.15117,-0.386831,-0.001877,0.352716,0.15117,0
-1.049874,0.584801,0.301713,1.554096,-0.106313,0.074646,0.046696,0.278708,0.556729,0.074646,0.352716,0.304216,0
-0.514339,0.074646,-0.131815,-0.205939,-0.080812,0.176677,0.046696,0.176677,0.25071,0.533786,0.327214,0.202185,0
1.34728,-0.282462,0.352716,0.074646,-0.106313,0.253201,-0.284825,0.023631,1.551293,-0.154923,0.327214,0.100154,1
-0.004307,0.202185,-0.616346,0.202185,0.123201,0.15117,0.046696,0.074646,1.143267,1.196987,0.072198,0.049139,0
-1.202884,-0.231447,-0.284825,-0.920156,0.301713,0.278708,0.403719,0.202185,-0.131815,-0.767109,-0.004307,-0.001877,0
0.454723,0.023631,-0.310326,-0.180431,0.352716,0.176677,0.174205,0.176677,-0.616346,-0.103908,0.148703,0.100154,0
0.556729,0.329724,0.301713,0.176677,0.760742,0.304216,-0.310326,0.023631,-1.508903,0.202185,-0.029808,0.15117,0
0.556729,0.100154,0.607732,0.15117,0.199706,-0.001877,0.327214,0.100154,0.454723,0.049139,0.174205,0.227693,1
0.123201,0.355232,1.117765,0.686832,0.0977,0.023631,0.403719,0.253201,0.939254,0.100154,0.199706,0.202185,0
0.327214,0.074646,0.531228,1.120464,0.021195,0.074646,0.276211,0.329724,-0.004307,0.202185,0.123201,0.176677,0
0.0977,0.355232,-0.641848,-0.716094,-0.029808,0.125662,0.25071,0.227693,0.046696,0.100154,-0.182818,0.202185,0
-0.820359,-0.180431,-0.131815,-0.052892,0.148703,0.227693,0.021195,0.15117,1.755306,0.125662,-0.106313,0.15117,0
0.021195,-0.358985,0.327214,-0.0784,0.046696,0.176677,0.225208,0.125662,0.199706,0.125662,0.531228,0.049139,1
0.403719,0.049139,0.582231,0.074646,0.199706,0.202185,0.123201,0.202185,-3.396024,-0.205939,0.735241,0.176677,0
0.480224,0.15117,-0.412333,-0.001877,0.199706,-0.027385,0.021195,0.049139,-0.743854,0.431755,0.327214,0.15117,0
0.225208,0.176677,0.225208,1.656127,0.225208,0.202185,0.0977,0.023631,0.811746,0.763355,0.403719,0.176677,1
0.607732,0.253201,0.429221,-1.09871,0.174205,0.253201,0.123201,0.074646,1.066762,-0.358985,-0.106313,0.15117,1
0.276211,0.533786,0.0977,0.176677,0.123201,0.074646,0.225208,0.253201,0.837247,0.253201,-0.284825,0.15117,0
-0.080812,0.431755,-1.993434,0.125662,0.046696,0.227693,0.301713,0.15117,0.837247,-0.333478,-0.233821,0.074646,0
-0.080812,0.125662,-1.075375,0.278708,-0.029808,-0.0784,0.327214,0.15117,1.015759,0.610309,-0.080812,0.074646,0
-0.05531,0.278708,1.372781,0.202185,0.021195,0.023631,0.148703,0.202185,-0.106313,-0.384493,-0.05531,0.049139,0
0.046696,0.074646,0.123201,0.304216,0.0977,0.049139,-0.004307,0.049139,0.225208,0.355232,0.174205,0.227693,0
-0.259323,-0.103908,0.939254,0.508278,0.327214,0.253201,-0.029808,0.023631,-0.641848,-0.001877,0.25071,0.176677,0
0.174205,-0.0784,0.633234,-0.180431,0.174205,0.176677,0.046696,0.125662,0.021195,0.635817,0.378218,0.125662,0
0.276211,-0.30797,0.862749,0.253201,0.225208,0.304216,0.148703,0.227693,0.531228,0.023631,0.123201,0.202185,1
0.301713,0.584801,1.117765,0.865386,0.0977,0.227693,0.021195,0.15117,1.015759,0.304216,0.199706,0.253201,0
-0.004307,0.431755,0.939254,0.253201,-0.080812,0.202185,0.199706,0.227693,-1.585408,0.15117,0.072198,0.125662,0
0.123201,0.380739,-0.769356,-0.052892,0.327214,0.074646,0.276211,0.253201,-0.463336,-0.256954,0.123201,0.176677,0
0.276211,0.202185,-0.692851,-1.022187,0.403719,-0.027385,0.276211,0.15117,-0.157317,0.380739,0.276211,0.125662,0
0.531228,-0.0784,-0.335828,-0.512032,0.123201,0.125662,0.199706,0.074646,0.786244,-0.052892,0.199706,0.176677,1
0.301713,-0.052892,-0.004307,0.176677,-0.004307,0.125662,0.225208,0.125662,0.148703,-0.154923,0.429221,0.176677,1
0.531228,0.049139,-0.004307,0.559294,0.0977,0.176677,0.276211,0.202185,0.0977,0.023631,0.148703,0.380739,1
-1.30489,-0.129416,-0.386831,0.253201,0.225208,0.457263,0.072198,0.253201,-0.514339,-0.052892,0.327214,0.15117,0
-0.20832,-0.001877,-0.335828,0.814371,0.276211,-0.231447,0.046696,0.074646,0.88825,0.508278,0.174205,0.049139,0
0.684237,0.457263,-0.080812,0.304216,0.327214,0.457263,-0.106313,0.074646,0.990257,0.635817,-0.157317,0.074646,1
1.755306,0.508278,0.735241,-0.027385,0.174205,0.023631,0.046696,0.15117,0.531228,0.049139,-0.233821,0.125662,1
0.556729,-0.0784,0.684237,-0.154923,0.046696,0.100154,0.25071,0.023631,0.88825,0.355232,-0.080812,0.100154,1
-0.820359,-0.0784,-0.233821,0.074646,0.225208,0.355232,0.199706,0.253201,-0.437835,0.023631,0.301713,0.100154,0
-0.080812,-0.180431,-0.310326,0.329724,-0.05531,0.100154,0.327214,0.125662,0.021195,0.023631,0.174205,0.202185,0
0.352716,0.48277,0.88825,-0.512032,0.072198,0.049139,0.199706,0.100154,-0.233821,0.023631,-0.004307,0.15117,0
0.531228,0.253201,0.760742,0.508278,0.148703,-0.052892,0.225208,0.100154,-0.488838,0.202185,-0.05531,0.125662,0
-0.233821,0.15117,-1.126379,1.452065,0.199706,0.355232,0.301713,0.15117,-0.36133,0.15117,0.046696,0.125662,0
-0.131815,0.125662,-1.763919,-0.818125,-0.080812,0.100154,0.0977,0.176677,-0.182818,0.176677,0.327214,0.304216,0
-0.259323,0.15117,-0.106313,-0.282462,0.046696,0.15117,-0.36133,0.074646,0.505726,-0.103908,0.582231,0.278708,0
-0.029808,0.125662,1.117765,0.431755,0.276211,0.304216,-0.386831,0.049139,1.04126,0.865386,0.25071,0.253201,0
0.021195,0.278708,2.035824,-0.180431,0.429221,0.253201,0.0977,0.125662,1.270775,0.253201,0.301713,0.15117,0
0.276211,0.15117,0.174205,-0.001877,0.327214,0.176677,0.378218,0.253201,-0.20832,0.100154,-0.05531,0.049139,0
0.199706,0.202185,0.148703,0.559294,0.0977,0.100154,0.174205,0.100154,-0.437835,-0.180431,-0.05531,-0.0784,0
0.429221,-0.027385,0.174205,-0.052892,0.0977,0.049139,0.174205,0.125662,0.735241,0.125662,0.072198,0.125662,1
1.143267,0.380739,0.403719,0.635817,-0.20832,-0.103908,0.301713,0.176677,-0.463336,0.202185,0.046696,0.176677,0
0.301713,-0.256954,-0.029808,0.890894,-0.106313,0.023631,0.633234,0.176677,-1.126379,-0.001877,0.123201,0.278708,0
-1.712916,0.049139,-0.080812,0.278708,-0.029808,0.125662,0.429221,0.15117,-1.202884,0.355232,0.25071,0.15117,0
0.174205,0.176677,-0.080812,-0.690586,0.123201,0.253201,0.403719,0.100154,1.168768,-0.410001,0.276211,0.100154,0
-0.284825,0.049139,-0.131815,-1.149726,0.403719,0.202185,-0.386831,0.15117,0.964755,0.457263,0.148703,0.202185,0
-0.718353,0.94191,0.276211,0.049139,0.301713,0.15117,-0.310326,0.125662,0.072198,0.253201,0.021195,0.304216,0
1.19427,0.100154,-0.845861,-0.231447,0.352716,0.176677,-0.182818,0.100154,0.072198,0.48277,0.148703,0.278708,0
0.913752,0.176677,-0.20832,0.661324,0.276211,0.329724,0.0977,0.023631,0.352716,-0.001877,-0.106313,0.049139,1
1.34728,-0.205939,-0.845861,0.839879,0.046696,0.431755,0.199706,0.15117,0.352716,0.635817,0.0977,-0.027385,0
0.454723,-0.103908,0.199706,0.278708,0.072198,0.278708,0.0977,0.15117,0.225208,-1.124218,0.225208,0.049139,1
-0.106313,0.15117,0.403719,-0.333478,0.072198,-0.0784,0.199706,0.15117,0.199706,0.227693,0.327214,0.176677,0
-0.284825,-0.154923,0.378218,-0.205939,-0.004307,-0.027385,0.301713,0.023631,0.199706,0.15117,-0.05531,0.227693,0
0.148703,0.278708,0.633234,1.018433,0.0977,0.023631,0.327214,0.227693,0.327214,0.355232,0.0977,0.023631,0
-0.259323,0.023631,1.04126,0.763355,-0.106313,0.023631,0.429221,0.304216,-0.641848,0.202185,0.352716,0.049139,0
-0.106313,0.202185,0.301713,-0.180431,0.276211,0.253201,0.225208,0.227693,-0.488838,0.355232,0.0977,0.176677,0
-0.412333,0.355232,-0.182818,-0.741602,0.199706,0.125662,0.199706,0.15117,1.066762,0.457263,0.021195,0.457263,0
-0.004307,0.329724,1.092263,0.049139,0.352716,0.278708,0.072198,0.023631,-0.20832,0.202185,0.021195,0.15117,0
0.123201,0.304216,-0.845861,0.355232,0.352716,0.329724,-0.05531,-0.052892,-0.871362,0.125662,0.25071,0.074646,0
0.684237,0.15117,0.505726,0.559294,0.123201,0.100154,0.021195,0.049139,-0.386831,0.176677,0.046696,-0.001877,0
0.148703,0.278708,0.148703,0.125662,-0.029808,0.125662,-0.05531,0.227693,-0.36133,-0.384493,0.148703,0.15117,0
0.225208,0.253201,-0.386831,-0.180431,-0.157317,-0.027385,-0.080812,0.15117,0.837247,0.202185,0.021195,0.15117,0
-0.004307,0.023631,0.403719,0.304216,-0.05531,0.253201,0.327214,0.227693,1.34728,-0.231447,0.174205,0.125662,0
0.123201,-0.0784,0.276211,-0.001877,0.0977,0.049139,0.480224,0.304216,1.19427,0.508278,0.199706,0.202185,1
-0.259323,0.049139,-0.667349,0.610309,0.327214,0.15117,0.25071,0.15117,-0.539841,0.125662,0.123201,-0.001877,0
0.276211,0.100154,-0.20832,0.202185,0.046696,0.304216,-0.259323,0.074646,-0.641848,-0.027385,0.199706,0.125662,0
0.148703,0.253201,0.709739,-1.022187,0.684237,0.406247,-0.05531,0.023631,0.327214,0.814371,0.174205,0.227693,0
0.862749,0.533786,0.403719,0.202185,0.633234,0.304216,0.0977,0.125662,1.066762,-0.358985,0.148703,0.15117,1
0.429221,-0.818125,0.225208,1.120464,0.429221,0.049139,0.148703,0.074646,0.531228,0.15117,0.123201,0.15117,1
0.88825,0.227693,0.709739,0.763355,0.0977,0.023631,0.072198,0.253201,0.837247,0.074646,-0.004307,-0.052892,1
-0.616346,-0.0784,0.786244,0.406247,-0.590844,-0.027385,0.327214,0.304216,-0.029808,0.074646,0.0977,0.202185,0
-3.65104,-0.333478,0.225208,0.457263,-0.36133,0.074646,0.556729,0.176677,-1.508903,0.125662,0.225208,0.15117,0
-1.100877,0.584801,-0.080812,-0.894648,0.0977,-0.027385,0.327214,0.15117,-0.259323,-0.180431,0.25071,0.304216,0
2.035824,0.508278,-0.539841,-0.563047,0.123201,0.15117,0.046696,0.176677,0.148703,0.533786,0.021195,0.227693,0
1.627798,-0.052892,-0.20832,0.890894,0.148703,0.074646,0.0977,0.15117,-0.641848,0.125662,0.454723,0.15117,0
1.143267,0.635817,0.939254,0.814371,0.123201,0.15117,0.123201,0.100154,-0.335828,0.023631,0.760742,0.023631,0
0.658736,0.100154,-0.539841,-0.384493,0.301713,0.253201,-0.157317,0.023631,1.423785,-0.052892,0.123201,0.049139,1
0.072198,0.329724,-0.463336,1.222495,0.378218,0.253201,-0.080812,0.125662,1.50029,0.329724,-0.05531,0.176677,0
0.301713,0.202185,0.964755,-1.302772,-0.004307,0.125662,0.046696,0.227693,1.245273,0.406247,-0.004307,0.125662,1
0.327214,0.100154,-0.029808,-0.256954,-0.004307,0.355232,-0.004307,0.100154,-0.437835,-0.103908,-0.080812,0.176677,0
0.199706,0.023631,-0.488838,0.406247,0.0977,0.049139,0.199706,0.023631,-1.687415,0.304216,-0.335828,0.125662,0
0.0977,-0.154923,-0.718353,0.610309,0.276211,0.125662,0.403719,0.15117,0.939254,-0.001877,-0.106313,0.125662,1
-0.106313,-0.001877,0.378218,0.227693,0.021195,-0.0784,0.25071,0.304216,0.88825,0.100154,0.072198,0.074646,0
-0.310326,0.125662,0.786244,-0.052892,0.301713,0.125662,0.123201,0.15117,-1.406897,-0.001877,0.480224,0.202185,0
-0.437835,-0.001877,0.505726,-0.384493,0.0977,0.15117,0.199706,0.100154,0.276211,0.406247,0.454723,0.202185,0
-0.565343,-0.001877,0.148703,0.355232,0.199706,0.329724,0.352716,0.125662,0.505726,0.278708,0.531228,0.125662,0
0.072198,0.100154,1.04126,0.559294,0.174205,0.074646,0.301713,0.125662,0.939254,0.253201,0.046696,0.049139,0
0.505726,0.125662,0.939254,1.426557,0.505726,0.049139,0.225208,0.15117,0.735241,0.559294,-0.20832,-0.001877,1
0.403719,0.100154,1.168768,0.074646,0.276211,0.202185,0.148703,-0.001877,0.327214,0.686832,-0.233821,0.202185,0
0.403719,0.329724,0.378218,-0.486524,0.199706,0.15117,-0.106313,0.100154,-0.080812,-0.614063,-0.05531,0.202185,1
-0.616346,0.533786,-1.100877,-0.53754,-0.182818,-0.027385,-0.20832,0.074646,-0.106313,-0.103908,0.276211,0.202185,0
